rank,user_nick,stock_name,weight,scraped_at
1,댕이,쏠리드,14.9,2026-04-03 11:29:51
1,댕이,SK오션플랜트,14.2,2026-04-03 11:29:51
1,댕이,HD현대에너지솔루션,11.5,2026-04-03 11:29:51
1,댕이,씨에스윈드,10.3,2026-04-03 11:29:51
1,댕이,한화솔루션,10.3,2026-04-03 11:29:51
1,댕이,유니슨,10.2,2026-04-03 11:29:51
1,댕이,DL이앤씨,10.1,2026-04-03 11:29:51
1,댕이,대명에너지,5.1,2026-04-03 11:29:51
2,신이라도 된 기분,HD현대에너지솔루션,15.2,2026-04-03 11:29:53
2,신이라도 된 기분,피노,14.7,2026-04-03 11:29:53
2,신이라도 된 기분,엘앤에프,13.8,2026-04-03 11:29:53
2,신이라도 된 기분,삼성E&A,13.0,2026-04-03 11:29:53
2,신이라도 된 기분,선익시스템,11.2,2026-04-03 11:29:53
2,신이라도 된 기분,SK이터닉스,10.1,2026-04-03 11:29:53
2,신이라도 된 기분,세아제강지주,10.1,2026-04-03 11:29:53
2,신이라도 된 기분,에이피알,8.5,2026-04-03 11:29:53
2,신이라도 된 기분,펄어비스,3.0,2026-04-03 11:29:53
2,신이라도 된 기분,삼성SDI,0.0,2026-04-03 11:29:53
3,성보물산,HD현대중공업,14.7,2026-04-03 11:29:55
3,성보물산,LIG넥스원,14.4,2026-04-03 11:29:55
3,성보물산,SK오션플랜트,13.9,2026-04-03 11:29:55
3,성보물산,액스비스,13.8,2026-04-03 11:29:55
3,성보물산,SK이터닉스,10.7,2026-04-03 11:29:55
3,성보물산,HD현대에너지솔루션,10.2,2026-04-03 11:29:55
3,성보물산,OCI홀딩스,9.6,2026-04-03 11:29:55
3,성보물산,엘앤에프,0.0,2026-04-03 11:29:55
3,성보물산,대한광통신,0.0,2026-04-03 11:29:55
3,성보물산,두산퓨얼셀,0.0,2026-04-03 11:29:55
4,투투,LX인터내셔널,15.1,2026-04-03 11:29:56
4,투투,흥아해운,12.7,2026-04-03 11:29:56
4,투투,에코플라스틱,11.0,2026-04-03 11:29:56
4,투투,제이씨케미칼,9.8,2026-04-03 11:29:56
4,투투,삼륭물산,9.4,2026-04-03 11:29:56
4,투투,대한해운,0.0,2026-04-03 11:29:56
4,투투,SK이노베이션,0.0,2026-04-03 11:29:56
4,투투,SK오션플랜트,0.0,2026-04-03 11:29:56
4,투투,제닉,0.0,2026-04-03 11:29:56
4,투투,HD현대에너지솔루션,0.0,2026-04-03 11:29:56
5,증명,LIG넥스원,9.1,2026-04-03 11:30:03
5,증명,SK이터닉스,5.5,2026-04-03 11:30:03
5,증명,대한광통신,4.9,2026-04-03 11:30:03
5,증명,SK오션플랜트,4.9,2026-04-03 11:30:03
5,증명,한화에어로스페이스,4.7,2026-04-03 11:30:03
5,증명,SK하이닉스,4.0,2026-04-03 11:30:03
5,증명,삼성전자,4.0,2026-04-03 11:30:03
5,증명,HD현대에너지솔루션,3.1,2026-04-03 11:30:03
5,증명,지역난방공사,0.0,2026-04-03 11:30:03
5,증명,동국제약,0.0,2026-04-03 11:30:03
6,범고래,HD현대에너지솔루션,14.7,2026-04-03 11:30:10
6,범고래,SK오션플랜트,11.8,2026-04-03 11:30:10
