rank,user_nick,stock_name,weight,scraped_at
13,풍림화산,HD현대에너지솔루션,11.9,2026-04-03 09:12:16
13,풍림화산,한미글로벌,11.4,2026-04-03 09:12:16
13,풍림화산,대덕전자,9.7,2026-04-03 09:12:16
13,풍림화산,자람테크놀로지,6.0,2026-04-03 09:12:16
14,댕이,쏠리드,16.1,2026-04-03 09:12:17
14,댕이,SK오션플랜트,15.0,2026-04-03 09:12:17
14,댕이,DL이앤씨,10.2,2026-04-03 09:12:17
14,댕이,유니슨,10.0,2026-04-03 09:12:17
14,댕이,씨에스윈드,10.0,2026-04-03 09:12:17
14,댕이,한화솔루션,10.0,2026-04-03 09:12:17
14,댕이,HD현대에너지솔루션,9.9,2026-04-03 09:12:17
14,댕이,대명에너지,4.9,2026-04-03 09:12:17
15,애기꾸래,오이솔루션,15.6,2026-04-03 09:12:19
15,애기꾸래,주성엔지니어링,14.1,2026-04-03 09:12:19
15,애기꾸래,대한광통신,13.8,2026-04-03 09:12:19
15,애기꾸래,RFHIC,10.0,2026-04-03 09:12:19
15,애기꾸래,현대건설,6.5,2026-04-03 09:12:19
15,애기꾸래,쏠리드,5.5,2026-04-03 09:12:19
16,대광대광,대한광통신,17.1,2026-04-03 09:12:21
16,대광대광,대우건설,15.5,2026-04-03 09:12:21
16,대광대광,SK증권,14.9,2026-04-03 09:12:21
16,대광대광,성호전자,14.6,2026-04-03 09:12:21
16,대광대광,현대무벡스,9.4,2026-04-03 09:12:21
17,강서윤,삼성전자,29.6,2026-04-03 09:12:22
17,강서윤,대한광통신,20.1,2026-04-03 09:12:22
17,강서윤,현대무벡스,15.7,2026-04-03 09:12:22
17,강서윤,네오티스,13.7,2026-04-03 09:12:22
17,강서윤,미래에셋증권,13.2,2026-04-03 09:12:22
17,강서윤,삼천당제약,7.6,2026-04-03 09:12:22
18,신이라도 된 기분,피노,15.7,2026-04-03 09:12:24
18,신이라도 된 기분,HD현대에너지솔루션,15.3,2026-04-03 09:12:24
18,신이라도 된 기분,엘앤에프,14.2,2026-04-03 09:12:24
18,신이라도 된 기분,삼성SDI,13.4,2026-04-03 09:12:24
18,신이라도 된 기분,SK이터닉스,9.8,2026-04-03 09:12:24
18,신이라도 된 기분,더블유씨피,9.3,2026-04-03 09:12:24
18,신이라도 된 기분,에이피알,9.1,2026-04-03 09:12:24
18,신이라도 된 기분,펄어비스,8.1,2026-04-03 09:12:24
18,신이라도 된 기분,선익시스템,5.3,2026-04-03 09:12:24
19,달관,오이솔루션,19.3,2026-04-03 09:12:25
19,달관,성호전자,17.0,2026-04-03 09:12:25
19,달관,삼성전자,15.7,2026-04-03 09:12:25
19,달관,팬오션,14.5,2026-04-03 09:12:25
19,달관,파두,14.1,2026-04-03 09:12:25
19,달관,씨에스윈드,13.5,2026-04-03 09:12:25
19,달관,녹십자웰빙,5.9,2026-04-03 09:12:25
20,Manus,삼성전자,19.6,2026-04-03 09:12:27
20,Manus,대한광통신,17.4,2026-04-03 09:12:27
20,Manus,한화에어로스페이스,13.4,2026-04-03 09:12:27
20,Manus,한국항공우주,10.0,2026-04-03 09:12:27
20,Manus,SK하이닉스,9.4,2026-04-03 09:12:27
20,Manus,삼성SDI,6.6,2026-04-03 09:12:27
20,Manus,오이솔루션,5.4,2026-04-03 09:12:27
20,Manus,KB금융,3.7,2026-04-03 09:12:27
21,Zero,대한광통신,21.0,2026-04-03 09:12:29
21,Zero,HD현대에너지솔루션,15.3,2026-04-03 09:12:29
21,Zero,대덕전자,13.8,2026-04-03 09:12:29
21,Zero,ISC,13.6,2026-04-03 09:12:29
21,Zero,삼성SDI,9.5,2026-04-03 09:12:29
21,Zero,에코프로비엠,9.3,2026-04-03 09:12:29
21,Zero,에코프로,9.2,2026-04-03 09:12:29
21,Zero,이수스페셜티케미컬,8.3,2026-04-03 09:12:29
22,EP,삼성중공업,15.4,2026-04-03 09:12:31
22,EP,SK하이닉스,14.6,2026-04-03 09:12:31
22,EP,삼성SDI,14.4,2026-04-03 09:12:31
22,EP,현대건설,13.9,2026-04-03 09:12:31
22,EP,흥구석유,10.6,2026-04-03 09:12:31
22,EP,스피어,10.3,2026-04-03 09:12:31
22,EP,세아제강지주,10.0,2026-04-03 09:12:31
22,EP,대한광통신,6.0,2026-04-03 09:12:31
22,EP,큐리오시스,4.8,2026-04-03 09:12:31
23,보리밭의파수꾼,삼성전자,29.3,2026-04-03 09:12:33
23,보리밭의파수꾼,대한광통신,14.7,2026-04-03 09:12:33
23,보리밭의파수꾼,SK하이닉스,14.1,2026-04-03 09:12:33
23,보리밭의파수꾼,우리기술,13.5,2026-04-03 09:12:33
23,보리밭의파수꾼,POSCO홀딩스,10.2,2026-04-03 09:12:33
23,보리밭의파수꾼,KT,9.2,2026-04-03 09:12:33
24,죠스,비나텍,12.1,2026-04-03 09:12:35
24,죠스,쎄트렉아이,10.2,2026-04-03 09:12:35
24,죠스,LX인터내셔널,9.2,2026-04-03 09:12:35
24,죠스,세아제강지주,8.4,2026-04-03 09:12:35
24,죠스,LIG넥스원,7.9,2026-04-03 09:12:35
24,죠스,SK이터닉스,7.8,2026-04-03 09:12:35
24,죠스,한화에어로스페이스,7.7,2026-04-03 09:12:35
24,죠스,쏠리드,6.0,2026-04-03 09:12:35
24,죠스,한국항공우주,5.9,2026-04-03 09:12:35
24,죠스,씨에스윈드,4.6,2026-04-03 09:12:35
25,young,이노와이어리스,15.5,2026-04-03 09:12:37
25,young,삼성전기,15.2,2026-04-03 09:12:37
25,young,삼성전자,14.7,2026-04-03 09:12:37
25,young,스피어,14.1,2026-04-03 09:12:37
25,young,SK이터닉스,9.8,2026-04-03 09:12:37
25,young,현대건설,9.8,2026-04-03 09:12:37
25,young,DN오토모티브,7.7,2026-04-03 09:12:37
25,young,SK하이닉스,4.9,2026-04-03 09:12:37
25,young,키움증권,4.8,2026-04-03 09:12:37
26,트레이더최씨,대우건설,15.8,2026-04-03 09:12:38
26,트레이더최씨,브이엠,15.3,2026-04-03 09:12:38
26,트레이더최씨,스피어,15.2,2026-04-03 09:12:38
26,트레이더최씨,성호전자,14.8,2026-04-03 09:12:38
26,트레이더최씨,파두,14.7,2026-04-03 09:12:38
26,트레이더최씨,한국피아이엠,12.7,2026-04-03 09:12:38
26,트레이더최씨,코오롱인더,9.7,2026-04-03 09:12:38
