rank,user_nick,stock_name,weight,scraped_at
1,고호h,오이솔루션,18.0,2026-04-02 10:32:28
1,고호h,파이버프로,17.1,2026-04-02 10:32:28
1,고호h,성호전자,16.6,2026-04-02 10:32:28
1,고호h,케이엠더블유,15.3,2026-04-02 10:32:28
1,고호h,스피어,14.9,2026-04-02 10:32:28
1,고호h,기가비스,9.1,2026-04-02 10:32:28
1,고호h,RFHIC,9.0,2026-04-02 10:32:28
1,고호h,에이피알,0.0,2026-04-02 10:32:28
1,고호h,파두,0.0,2026-04-02 10:32:28
1,고호h,코리아써키트,0.0,2026-04-02 10:32:28
2,한번해보자,흥아해운,17.7,2026-04-02 10:32:30
2,한번해보자,대한해운,14.6,2026-04-02 10:32:30
2,한번해보자,대한광통신,0.8,2026-04-02 10:32:30
3,투투,흥아해운,17.7,2026-04-02 10:32:31
3,투투,HD현대에너지솔루션,15.5,2026-04-02 10:32:31
3,투투,SK오션플랜트,14.2,2026-04-02 10:32:31
3,투투,대한해운,9.8,2026-04-02 10:32:31
3,투투,제닉,9.8,2026-04-02 10:32:31
3,투투,SK이터닉스,0.0,2026-04-02 10:32:31
3,투투,셀바스AI,0.0,2026-04-02 10:32:31
4,SMP_너구리학살중,에코프로머티,14.6,2026-04-02 10:32:33
4,SMP_너구리학살중,로보티즈,14.5,2026-04-02 10:32:33
4,SMP_너구리학살중,대한광통신,14.0,2026-04-02 10:32:33
4,SMP_너구리학살중,서진시스템,14.0,2026-04-02 10:32:33
4,SMP_너구리학살중,알지노믹스,13.7,2026-04-02 10:32:33
4,SMP_너구리학살중,오이솔루션,13.5,2026-04-02 10:32:33
4,SMP_너구리학살중,한국피아이엠,11.9,2026-04-02 10:32:33
4,SMP_너구리학살중,SK증권,3.9,2026-04-02 10:32:33
4,SMP_너구리학살중,HD현대에너지솔루션,0.0,2026-04-02 10:32:33
5,죠스,LIG넥스원,10.7,2026-04-02 10:32:35
5,죠스,삼성전기,9.8,2026-04-02 10:32:35
5,죠스,한화에어로스페이스,8.6,2026-04-02 10:32:35
5,죠스,한국항공우주,7.9,2026-04-02 10:32:35
5,죠스,SK이터닉스,7.8,2026-04-02 10:32:35
5,죠스,대덕전자,7.3,2026-04-02 10:32:35
5,죠스,큐라클,7.0,2026-04-02 10:32:35
5,죠스,HD현대에너지솔루션,6.9,2026-04-02 10:32:35
5,죠스,오름테라퓨틱,6.4,2026-04-02 10:32:35
5,죠스,씨에스윈드,5.3,2026-04-02 10:32:35
6,투투,흥아해운,17.7,2026-04-02 10:32:36
6,투투,HD현대에너지솔루션,15.5,2026-04-02 10:32:36
