rank,user_nick,stock_name,weight,scraped_at
6,죠스,SK이터닉스,7.5,2026-04-02 09:55:34
6,죠스,큐라클,7.2,2026-04-02 09:55:34
6,죠스,오름테라퓨틱,6.6,2026-04-02 09:55:34
6,죠스,HD현대에너지솔루션,6.5,2026-04-02 09:55:34
6,죠스,씨에스윈드,5.2,2026-04-02 09:55:34
7,이불쟁이,삼성전자,14.9,2026-04-02 09:55:36
7,이불쟁이,오이솔루션,14.7,2026-04-02 09:55:36
7,이불쟁이,SK하이닉스,14.1,2026-04-02 09:55:36
7,이불쟁이,대우건설,14.1,2026-04-02 09:55:36
7,이불쟁이,RFHIC,10.4,2026-04-02 09:55:36
7,이불쟁이,쏠리드,10.3,2026-04-02 09:55:36
7,이불쟁이,이수페타시스,9.7,2026-04-02 09:55:36
7,이불쟁이,케이엠더블유,6.9,2026-04-02 09:55:36
7,이불쟁이,유비쿼스,4.9,2026-04-02 09:55:36
8,CMRC_규짱,HD건설기계,11.1,2026-04-02 09:55:38
8,CMRC_규짱,와이지-원,11.1,2026-04-02 09:55:38
8,CMRC_규짱,삼성전자,10.7,2026-04-02 09:55:38
8,CMRC_규짱,OCI홀딩스,10.5,2026-04-02 09:55:38
8,CMRC_규짱,SK하이닉스,10.3,2026-04-02 09:55:38
8,CMRC_규짱,삼양식품,10.1,2026-04-02 09:55:38
8,CMRC_규짱,HD현대에너지솔루션,9.6,2026-04-02 09:55:38
8,CMRC_규짱,에치에프알,5.8,2026-04-02 09:55:38
8,CMRC_규짱,RFHIC,5.7,2026-04-02 09:55:38
8,CMRC_규짱,스피어,4.9,2026-04-02 09:55:38
9,GIC_서동건,HD건설기계,11.1,2026-04-02 09:55:40
9,GIC_서동건,한화에어로스페이스,10.9,2026-04-02 09:55:40
9,GIC_서동건,한진칼,10.4,2026-04-02 09:55:40
9,GIC_서동건,삼성물산,10.3,2026-04-02 09:55:40
9,GIC_서동건,SK하이닉스,10.3,2026-04-02 09:55:40
9,GIC_서동건,KB금융,10.1,2026-04-02 09:55:40
9,GIC_서동건,HD현대일렉트릭,10.1,2026-04-02 09:55:40
9,GIC_서동건,POSCO홀딩스,9.1,2026-04-02 09:55:40
9,GIC_서동건,한국가스공사,8.7,2026-04-02 09:55:40
9,GIC_서동건,삼양식품,5.8,2026-04-02 09:55:40
10,알고픽,오이솔루션,18.7,2026-04-02 09:55:42
10,알고픽,에치에프알,17.4,2026-04-02 09:55:42
10,알고픽,현대건설,15.9,2026-04-02 09:55:42
10,알고픽,피에스케이,15.1,2026-04-02 09:55:42
10,알고픽,주성엔지니어링,15.0,2026-04-02 09:55:42
10,알고픽,비에이치아이,14.6,2026-04-02 09:55:42
10,알고픽,로보티즈,3.5,2026-04-02 09:55:42
11,쭈돌이,삼성전자,42.6,2026-04-02 09:55:43
11,쭈돌이,한국항공우주,16.4,2026-04-02 09:55:43
11,쭈돌이,로보티즈,16.2,2026-04-02 09:55:43
11,쭈돌이,에스피지,15.9,2026-04-02 09:55:43
12,범고래,대한광통신,14.5,2026-04-02 09:55:45
12,범고래,RFHIC,12.4,2026-04-02 09:55:45
12,범고래,케이엠더블유,12.4,2026-04-02 09:55:45
12,범고래,오이솔루션,10.5,2026-04-02 09:55:45
12,범고래,쏠리드,10.1,2026-04-02 09:55:45
12,범고래,아주IB투자,7.3,2026-04-02 09:55:45
12,범고래,미래에셋벤처투자,7.2,2026-04-02 09:55:45
12,범고래,이노와이어리스,6.8,2026-04-02 09:55:45
13,부산대SMP,LIG넥스원,17.2,2026-04-02 09:55:47
13,부산대SMP,삼성전자,15.2,2026-04-02 09:55:47
13,부산대SMP,엘앤에프,15.1,2026-04-02 09:55:47
13,부산대SMP,삼성SDI,14.6,2026-04-02 09:55:47
13,부산대SMP,인텔리안테크,12.2,2026-04-02 09:55:47
13,부산대SMP,OCI홀딩스,9.9,2026-04-02 09:55:47
13,부산대SMP,현대차,6.1,2026-04-02 09:55:47
13,부산대SMP,기업은행,4.9,2026-04-02 09:55:47
13,부산대SMP,삼양식품,4.8,2026-04-02 09:55:47
13,부산대SMP,삼성E&A,0.0,2026-04-02 09:55:47
14,파랑개구리,대한광통신,12.6,2026-04-02 09:55:49
14,파랑개구리,오이솔루션,11.6,2026-04-02 09:55:49
14,파랑개구리,에치에프알,8.9,2026-04-02 09:55:49
14,파랑개구리,LIG넥스원,8.5,2026-04-02 09:55:49
14,파랑개구리,대덕전자,7.9,2026-04-02 09:55:49
14,파랑개구리,LS ELECTRIC,7.7,2026-04-02 09:55:49
14,파랑개구리,SK오션플랜트,7.3,2026-04-02 09:55:49
14,파랑개구리,엘앤에프,7.0,2026-04-02 09:55:49
14,파랑개구리,삼성SDI,7.0,2026-04-02 09:55:49
14,파랑개구리,알지노믹스,5.3,2026-04-02 09:55:49
15,서울마녀,피노,14.9,2026-04-02 09:55:51
15,서울마녀,엘앤에프,14.5,2026-04-02 09:55:51
15,서울마녀,삼성SDI,13.6,2026-04-02 09:55:51
15,서울마녀,신한지주,12.4,2026-04-02 09:55:51
15,서울마녀,코스모신소재,12.1,2026-04-02 09:55:51
15,서울마녀,대한항공,12.0,2026-04-02 09:55:51
15,서울마녀,파미셀,9.1,2026-04-02 09:55:51
15,서울마녀,에코프로머티,7.7,2026-04-02 09:55:51
15,서울마녀,알지노믹스,4.0,2026-04-02 09:55:51
15,서울마녀,대우건설,0.0,2026-04-02 09:55:51
16,Essential,엘앤에프,16.5,2026-04-02 09:55:53
16,Essential,로보티즈,15.7,2026-04-02 09:55:53
16,Essential,포스코퓨처엠,15.5,2026-04-02 09:55:53
16,Essential,테크윙,14.3,2026-04-02 09:55:53
16,Essential,HPSP,14.3,2026-04-02 09:55:53
16,Essential,티에스이,13.7,2026-04-02 09:55:53
16,Essential,에스피지,10.1,2026-04-02 09:55:53
17,리쌍,SK하이닉스,11.7,2026-04-02 09:55:55
17,리쌍,한화에어로스페이스,10.7,2026-04-02 09:55:55
17,리쌍,삼성바이오로직스,10.3,2026-04-02 09:55:55
17,리쌍,삼성전자,10.0,2026-04-02 09:55:55
17,리쌍,HD현대중공업,9.9,2026-04-02 09:55:55
17,리쌍,현대차,9.9,2026-04-02 09:55:55
17,리쌍,한화오션,8.9,2026-04-02 09:55:55
17,리쌍,한국카본,8.1,2026-04-02 09:55:55
17,리쌍,KB금융,7.9,2026-04-02 09:55:55
17,리쌍,현대로템,7.4,2026-04-02 09:55:55
18,안재연,SK네트웍스,12.8,2026-04-02 09:55:57
18,안재연,엘앤에프,12.7,2026-04-02 09:55:57
18,안재연,삼성SDI,12.1,2026-04-02 09:55:57
18,안재연,DB하이텍,12.1,2026-04-02 09:55:57
18,안재연,코스모신소재,11.7,2026-04-02 09:55:57
18,안재연,대한항공,11.6,2026-04-02 09:55:57
18,안재연,파미셀,9.8,2026-04-02 09:55:57
18,안재연,한화손해보험,9.7,2026-04-02 09:55:57
18,안재연,POSCO홀딩스,7.9,2026-04-02 09:55:57
19,보리밭의파수꾼,삼성전자,30.0,2026-04-02 09:55:59
19,보리밭의파수꾼,우리기술,14.4,2026-04-02 09:55:59
19,보리밭의파수꾼,SK하이닉스,14.3,2026-04-02 09:55:59
19,보리밭의파수꾼,대한광통신,12.7,2026-04-02 09:55:59
19,보리밭의파수꾼,POSCO홀딩스,10.2,2026-04-02 09:55:59
19,보리밭의파수꾼,KT,9.5,2026-04-02 09:55:59
20,ppoooiiii,LIG넥스원,18.5,2026-04-02 09:56:01
20,ppoooiiii,SK하이닉스,15.6,2026-04-02 09:56:01
20,ppoooiiii,HD현대에너지솔루션,14.5,2026-04-02 09:56:01
20,ppoooiiii,두산테스나,14.1,2026-04-02 09:56:01
20,ppoooiiii,삼성중공업,13.1,2026-04-02 09:56:01
20,ppoooiiii,알지노믹스,11.7,2026-04-02 09:56:01
20,ppoooiiii,로보티즈,10.9,2026-04-02 09:56:01
21,달관,오이솔루션,18.9,2026-04-02 09:56:03
21,달관,성호전자,17.2,2026-04-02 09:56:03
21,달관,삼성전자,16.1,2026-04-02 09:56:03
21,달관,RFHIC,15.1,2026-04-02 09:56:03
21,달관,파두,14.3,2026-04-02 09:56:03
21,달관,씨에스윈드,12.6,2026-04-02 09:56:03
21,달관,녹십자웰빙,5.7,2026-04-02 09:56:03
22,리튬,대한광통신,14.0,2026-04-02 09:56:05
22,리튬,쎄트렉아이,11.0,2026-04-02 09:56:05
22,리튬,아이티센글로벌,10.4,2026-04-02 09:56:05
22,리튬,인텔리안테크,10.3,2026-04-02 09:56:05
22,리튬,그래피,10.2,2026-04-02 09:56:05
22,리튬,미래에셋벤처투자,10.1,2026-04-02 09:56:05
22,리튬,비나텍,10.1,2026-04-02 09:56:05
22,리튬,코나아이,9.8,2026-04-02 09:56:05
22,리튬,HD현대에너지솔루션,9.7,2026-04-02 09:56:05
22,리튬,두산테스나,9.4,2026-04-02 09:56:05
23,일상상,삼성전자,38.7,2026-04-02 09:56:07
23,일상상,케어젠,16.7,2026-04-02 09:56:07
23,일상상,SK하이닉스,14.4,2026-04-02 09:56:07
23,일상상,월덱스,10.9,2026-04-02 09:56:07
23,일상상,엔비알모션,9.7,2026-04-02 09:56:07
23,일상상,엠케이전자,9.5,2026-04-02 09:56:07
23,일상상,엘앤에프,0.0,2026-04-02 09:56:07
24,트황리딩,삼성전자,18.1,2026-04-02 09:56:09
24,트황리딩,SK하이닉스,14.7,2026-04-02 09:56:09
24,트황리딩,로보티즈,14.6,2026-04-02 09:56:09
24,트황리딩,디앤디파마텍,14.0,2026-04-02 09:56:09
24,트황리딩,SK스퀘어,13.6,2026-04-02 09:56:09
24,트황리딩,선익시스템,13.4,2026-04-02 09:56:09
24,트황리딩,OCI홀딩스,10.6,2026-04-02 09:56:09
24,트황리딩,씨어스테크놀로지,1.0,2026-04-02 09:56:09
25,DART_신민정,HD현대에너지솔루션,14.9,2026-04-02 09:56:11
25,DART_신민정,엘앤에프,14.6,2026-04-02 09:56:11
25,DART_신민정,DL이앤씨,14.0,2026-04-02 09:56:11
25,DART_신민정,미래에셋벤처투자,12.7,2026-04-02 09:56:11
25,DART_신민정,피노,12.2,2026-04-02 09:56:11
25,DART_신민정,흥아해운,9.8,2026-04-02 09:56:11
25,DART_신민정,삼성전자,9.6,2026-04-02 09:56:11
25,DART_신민정,애경케미칼,8.2,2026-04-02 09:56:11
26,FlyHigh,티엠씨,14.6,2026-04-02 09:56:13
26,FlyHigh,대한광통신,12.1,2026-04-02 09:56:13
26,FlyHigh,포스코DX,9.9,2026-04-02 09:56:13
26,FlyHigh,롯데에너지머티리얼즈,9.7,2026-04-02 09:56:13
26,FlyHigh,레이크머티리얼즈,9.6,2026-04-02 09:56:13
26,FlyHigh,HD현대에너지솔루션,8.9,2026-04-02 09:56:13
26,FlyHigh,삼성SDI,7.7,2026-04-02 09:56:13
26,FlyHigh,LG에너지솔루션,7.6,2026-04-02 09:56:13
26,FlyHigh,엘앤에프,7.1,2026-04-02 09:56:13
26,FlyHigh,로보티즈,5.1,2026-04-02 09:56:13
