rank,user_nick,stock_name,weight,scraped_at
13,보리밭의파수꾼,우리기술,14.5,2026-04-02 09:30:53
13,보리밭의파수꾼,SK하이닉스,14.3,2026-04-02 09:30:53
13,보리밭의파수꾼,대한광통신,12.8,2026-04-02 09:30:53
13,보리밭의파수꾼,POSCO홀딩스,10.2,2026-04-02 09:30:53
13,보리밭의파수꾼,KT,9.5,2026-04-02 09:30:53
14,CMRC_규짱,HD건설기계,11.0,2026-04-02 09:31:00
14,CMRC_규짱,와이지-원,11.0,2026-04-02 09:31:00
14,CMRC_규짱,삼성전자,10.7,2026-04-02 09:31:00
14,CMRC_규짱,OCI홀딩스,10.5,2026-04-02 09:31:00
14,CMRC_규짱,SK하이닉스,10.3,2026-04-02 09:31:00
14,CMRC_규짱,삼양식품,10.2,2026-04-02 09:31:00
14,CMRC_규짱,HD현대에너지솔루션,9.6,2026-04-02 09:31:00
14,CMRC_규짱,에치에프알,5.9,2026-04-02 09:31:00
14,CMRC_규짱,RFHIC,5.7,2026-04-02 09:31:00
14,CMRC_규짱,스피어,4.9,2026-04-02 09:31:00
15,알고픽,오이솔루션,18.6,2026-04-02 09:31:07
15,알고픽,에치에프알,17.5,2026-04-02 09:31:07
15,알고픽,현대건설,15.9,2026-04-02 09:31:07
15,알고픽,주성엔지니어링,15.1,2026-04-02 09:31:07
15,알고픽,피에스케이,14.9,2026-04-02 09:31:07
15,알고픽,비에이치아이,14.7,2026-04-02 09:31:07
15,알고픽,로보티즈,3.5,2026-04-02 09:31:07
16,Essential,엘앤에프,16.5,2026-04-02 09:31:13
16,Essential,로보티즈,15.6,2026-04-02 09:31:13
16,Essential,포스코퓨처엠,15.4,2026-04-02 09:31:13
16,Essential,테크윙,14.4,2026-04-02 09:31:13
16,Essential,HPSP,14.3,2026-04-02 09:31:13
16,Essential,티에스이,13.8,2026-04-02 09:31:13
16,Essential,에스피지,10.0,2026-04-02 09:31:13
17,달관,오이솔루션,18.7,2026-04-02 09:31:20
17,달관,성호전자,17.4,2026-04-02 09:31:20
17,달관,삼성전자,16.0,2026-04-02 09:31:20
17,달관,RFHIC,15.1,2026-04-02 09:31:20
17,달관,파두,14.4,2026-04-02 09:31:20
17,달관,씨에스윈드,12.7,2026-04-02 09:31:20
17,달관,녹십자웰빙,5.6,2026-04-02 09:31:20
18,리쌍,SK하이닉스,11.7,2026-04-02 09:31:27
18,리쌍,한화에어로스페이스,10.6,2026-04-02 09:31:27
18,리쌍,삼성바이오로직스,10.2,2026-04-02 09:31:27
18,리쌍,HD현대중공업,10.0,2026-04-02 09:31:27
18,리쌍,삼성전자,10.0,2026-04-02 09:31:27
18,리쌍,현대차,9.9,2026-04-02 09:31:27
18,리쌍,한화오션,9.0,2026-04-02 09:31:27
18,리쌍,한국카본,8.2,2026-04-02 09:31:27
18,리쌍,KB금융,8.0,2026-04-02 09:31:27
18,리쌍,현대로템,7.4,2026-04-02 09:31:27
19,부산대SMP,LIG넥스원,17.0,2026-04-02 09:31:34
19,부산대SMP,삼성전자,15.3,2026-04-02 09:31:34
19,부산대SMP,삼성E&A,14.4,2026-04-02 09:31:34
19,부산대SMP,SK하이닉스,12.8,2026-04-02 09:31:34
19,부산대SMP,인텔리안테크,12.2,2026-04-02 09:31:34
19,부산대SMP,LS머트리얼즈,9.5,2026-04-02 09:31:34
19,부산대SMP,현대차,9.1,2026-04-02 09:31:34
19,부산대SMP,기업은행,4.9,2026-04-02 09:31:34
19,부산대SMP,삼양식품,4.8,2026-04-02 09:31:34
20,인붸스트,엘앤에프,15.4,2026-04-02 09:31:41
20,인붸스트,넥스트칩,14.0,2026-04-02 09:31:41
20,인붸스트,에코프로머티,13.9,2026-04-02 09:31:41
20,인붸스트,현대오토에버,13.6,2026-04-02 09:31:41
20,인붸스트,에코프로,13.3,2026-04-02 09:31:41
20,인붸스트,KEC,12.9,2026-04-02 09:31:41
20,인붸스트,OCI홀딩스,9.6,2026-04-02 09:31:41
20,인붸스트,한온시스템,7.0,2026-04-02 09:31:41
21,FlyHigh,티엠씨,14.5,2026-04-02 09:31:48
21,FlyHigh,대한광통신,12.3,2026-04-02 09:31:48
21,FlyHigh,포스코DX,9.9,2026-04-02 09:31:48
21,FlyHigh,롯데에너지머티리얼즈,9.8,2026-04-02 09:31:48
21,FlyHigh,레이크머티리얼즈,8.4,2026-04-02 09:31:48
21,FlyHigh,엘앤에프,7.8,2026-04-02 09:31:48
21,FlyHigh,삼성SDI,7.7,2026-04-02 09:31:48
21,FlyHigh,LG에너지솔루션,7.6,2026-04-02 09:31:48
21,FlyHigh,HD현대에너지솔루션,7.3,2026-04-02 09:31:48
21,FlyHigh,로보티즈,6.5,2026-04-02 09:31:48
22,ppoooiiii,LIG넥스원,18.3,2026-04-02 09:31:55
22,ppoooiiii,SK하이닉스,15.6,2026-04-02 09:31:55
22,ppoooiiii,HD현대에너지솔루션,14.5,2026-04-02 09:31:55
22,ppoooiiii,두산테스나,14.1,2026-04-02 09:31:55
22,ppoooiiii,삼성중공업,13.2,2026-04-02 09:31:55
22,ppoooiiii,알지노믹스,11.9,2026-04-02 09:31:55
22,ppoooiiii,로보티즈,10.9,2026-04-02 09:31:55
23,트황리딩,삼성전자,18.1,2026-04-02 09:32:02
23,트황리딩,SK하이닉스,14.7,2026-04-02 09:32:02
23,트황리딩,로보티즈,14.6,2026-04-02 09:32:02
23,트황리딩,디앤디파마텍,14.1,2026-04-02 09:32:02
23,트황리딩,SK스퀘어,13.6,2026-04-02 09:32:02
23,트황리딩,선익시스템,13.4,2026-04-02 09:32:02
23,트황리딩,OCI홀딩스,10.5,2026-04-02 09:32:02
23,트황리딩,씨어스테크놀로지,1.0,2026-04-02 09:32:02
