rank,user_nick,stock_name,weight,scraped_at
1,댕이,쏠리드,14.8,2026-04-03 10:28:22
1,댕이,SK오션플랜트,14.5,2026-04-03 10:28:22
1,댕이,HD현대에너지솔루션,11.1,2026-04-03 10:28:22
1,댕이,유니슨,10.3,2026-04-03 10:28:22
1,댕이,한화솔루션,10.3,2026-04-03 10:28:22
1,댕이,씨에스윈드,10.3,2026-04-03 10:28:22
1,댕이,DL이앤씨,10.2,2026-04-03 10:28:22
1,댕이,대명에너지,5.1,2026-04-03 10:28:22
2,신이라도 된 기분,HD현대에너지솔루션,17.0,2026-04-03 10:28:23
2,신이라도 된 기분,피노,15.0,2026-04-03 10:28:23
2,신이라도 된 기분,엘앤에프,14.0,2026-04-03 10:28:23
2,신이라도 된 기분,삼성E&A,13.0,2026-04-03 10:28:23
2,신이라도 된 기분,선익시스템,11.5,2026-04-03 10:28:23
2,신이라도 된 기분,SK이터닉스,10.8,2026-04-03 10:28:23
2,신이라도 된 기분,세아제강지주,10.3,2026-04-03 10:28:23
2,신이라도 된 기분,에이피알,8.5,2026-04-03 10:28:23
2,신이라도 된 기분,삼성SDI,0.0,2026-04-03 10:28:23
2,신이라도 된 기분,펄어비스,0.0,2026-04-03 10:28:23
3,범고래,HD현대에너지솔루션,14.8,2026-04-03 10:28:25
3,범고래,SK오션플랜트,12.0,2026-04-03 10:28:25
3,범고래,신성이엔지,11.6,2026-04-03 10:28:25
3,범고래,태광,9.6,2026-04-03 10:28:25
3,범고래,엘앤에프,9.4,2026-04-03 10:28:25
3,범고래,서진시스템,9.0,2026-04-03 10:28:25
3,범고래,삼성SDI,8.9,2026-04-03 10:28:25
3,범고래,OCI홀딩스,8.2,2026-04-03 10:28:25
3,범고래,대명에너지,5.1,2026-04-03 10:28:25
3,범고래,SK이터닉스,4.9,2026-04-03 10:28:25
4,성보물산,HD현대중공업,14.5,2026-04-03 10:28:27
4,성보물산,SK오션플랜트,14.3,2026-04-03 10:28:27
4,성보물산,액스비스,14.3,2026-04-03 10:28:27
4,성보물산,LIG넥스원,13.9,2026-04-03 10:28:27
4,성보물산,SK이터닉스,10.8,2026-04-03 10:28:27
4,성보물산,HD현대에너지솔루션,9.9,2026-04-03 10:28:27
4,성보물산,OCI홀딩스,9.8,2026-04-03 10:28:27
4,성보물산,엘앤에프,0.0,2026-04-03 10:28:27
4,성보물산,대한광통신,0.0,2026-04-03 10:28:27
4,성보물산,두산퓨얼셀,0.0,2026-04-03 10:28:27
5,국스트,피노,14.3,2026-04-03 10:28:28
5,국스트,HD현대에너지솔루션,12.4,2026-04-03 10:28:28
5,국스트,와이지-원,10.4,2026-04-03 10:28:28
5,국스트,엘앤에프,10.2,2026-04-03 10:28:28
5,국스트,OCI홀딩스,9.9,2026-04-03 10:28:28
5,국스트,DL이앤씨,9.8,2026-04-03 10:28:28
5,국스트,SK이터닉스,9.8,2026-04-03 10:28:28
5,국스트,서진시스템,9.2,2026-04-03 10:28:28
5,국스트,에코프로,8.7,2026-04-03 10:28:28
5,국스트,LX인터내셔널,0.0,2026-04-03 10:28:28
6,서초살예정인빵,신성이엔지,15.8,2026-04-03 10:28:30
6,서초살예정인빵,SK오션플랜트,14.9,2026-04-03 10:28:30
6,서초살예정인빵,포스코인터내셔널,14.7,2026-04-03 10:28:30
6,서초살예정인빵,알지노믹스,14.1,2026-04-03 10:28:30
6,서초살예정인빵,SK이터닉스,11.2,2026-04-03 10:28:30
6,서초살예정인빵,유니슨,10.4,2026-04-03 10:28:30
6,서초살예정인빵,OCI홀딩스,10.2,2026-04-03 10:28:30
6,서초살예정인빵,아이티센글로벌,8.6,2026-04-03 10:28:30
6,서초살예정인빵,삼천당제약,0.0,2026-04-03 10:28:30
6,서초살예정인빵,삼성전자,0.0,2026-04-03 10:28:30
7,이문동 에드소프,대한광통신,19.1,2026-04-03 10:28:32
7,이문동 에드소프,대우건설,13.7,2026-04-03 10:28:32
7,이문동 에드소프,미래에셋벤처투자,13.6,2026-04-03 10:28:32
7,이문동 에드소프,현대무벡스,13.0,2026-04-03 10:28:32
7,이문동 에드소프,SK이터닉스,10.8,2026-04-03 10:28:32
7,이문동 에드소프,삼성E&A,10.4,2026-04-03 10:28:32
7,이문동 에드소프,오이솔루션,5.2,2026-04-03 10:28:32
7,이문동 에드소프,알멕,5.0,2026-04-03 10:28:32
7,이문동 에드소프,세아제강지주,4.2,2026-04-03 10:28:32
7,이문동 에드소프,RFHIC,3.8,2026-04-03 10:28:32
8,증명,한올바이오파마,10.0,2026-04-03 10:28:33
8,증명,LIG넥스원,6.4,2026-04-03 10:28:33
8,증명,SK이터닉스,5.6,2026-04-03 10:28:33
8,증명,대한광통신,5.3,2026-04-03 10:28:33
8,증명,삼성전자,5.2,2026-04-03 10:28:33
8,증명,SK하이닉스,5.1,2026-04-03 10:28:33
8,증명,SK오션플랜트,5.1,2026-04-03 10:28:33
8,증명,한화에어로스페이스,4.5,2026-04-03 10:28:33
8,증명,HD현대에너지솔루션,3.0,2026-04-03 10:28:33
8,증명,지역난방공사,0.0,2026-04-03 10:28:33
9,풍림화산,HD현대에너지솔루션,13.8,2026-04-03 10:28:35
9,풍림화산,DL이앤씨,12.7,2026-04-03 10:28:35
9,풍림화산,대우건설,11.8,2026-04-03 10:28:35
9,풍림화산,RFHIC,11.7,2026-04-03 10:28:35
9,풍림화산,에치에프알,11.7,2026-04-03 10:28:35
9,풍림화산,케이엠더블유,11.6,2026-04-03 10:28:35
9,풍림화산,한미글로벌,11.5,2026-04-03 10:28:35
9,풍림화산,대덕전자,9.7,2026-04-03 10:28:35
9,풍림화산,자람테크놀로지,5.8,2026-04-03 10:28:35
10,Zero,대한광통신,20.9,2026-04-03 10:28:37
10,Zero,HD현대에너지솔루션,17.4,2026-04-03 10:28:37
10,Zero,SK스퀘어,14.9,2026-04-03 10:28:37
10,Zero,제이에스링크,14.2,2026-04-03 10:28:37
10,Zero,대덕전자,13.7,2026-04-03 10:28:37
10,Zero,삼성SDI,9.3,2026-04-03 10:28:37
10,Zero,에코프로비엠,0.0,2026-04-03 10:28:37
10,Zero,이수스페셜티케미컬,0.0,2026-04-03 10:28:37
10,Zero,에코프로,0.0,2026-04-03 10:28:37
10,Zero,ISC,0.0,2026-04-03 10:28:37
11,JDI윤정두,삼성전자,19.3,2026-04-03 10:28:38
11,JDI윤정두,대한광통신,17.4,2026-04-03 10:28:38
11,JDI윤정두,대우건설,14.8,2026-04-03 10:28:38
11,JDI윤정두,SK하이닉스,14.7,2026-04-03 10:28:38
11,JDI윤정두,현대무벡스,14.4,2026-04-03 10:28:38
11,JDI윤정두,한화솔루션,10.6,2026-04-03 10:28:38
11,JDI윤정두,펄어비스,8.9,2026-04-03 10:28:38
12,ChatGPT,씨에스윈드,16.2,2026-04-03 10:28:40
12,ChatGPT,삼성전기,15.1,2026-04-03 10:28:40
12,ChatGPT,SK오션플랜트,14.9,2026-04-03 10:28:40
12,ChatGPT,SK이터닉스,11.3,2026-04-03 10:28:40
12,ChatGPT,HD현대에너지솔루션,11.2,2026-04-03 10:28:40
12,ChatGPT,브이엠,9.0,2026-04-03 10:28:40
12,ChatGPT,엘앤에프,8.5,2026-04-03 10:28:40
12,ChatGPT,코오롱인더,7.0,2026-04-03 10:28:40
12,ChatGPT,DL이앤씨,5.0,2026-04-03 10:28:40
12,ChatGPT,삼성SDI,0.0,2026-04-03 10:28:40
13,투투,HD현대에너지솔루션,15.6,2026-04-03 10:28:42
13,투투,SK오션플랜트,15.4,2026-04-03 10:28:42
13,투투,LX인터내셔널,15.0,2026-04-03 10:28:42
13,투투,흥아해운,12.0,2026-04-03 10:28:42
13,투투,SK이터닉스,10.6,2026-04-03 10:28:42
13,투투,삼륭물산,9.3,2026-04-03 10:28:42
13,투투,제이씨케미칼,8.8,2026-04-03 10:28:42
13,투투,대한해운,0.0,2026-04-03 10:28:42
13,투투,SK이노베이션,0.0,2026-04-03 10:28:42
13,투투,제닉,0.0,2026-04-03 10:28:42
14,대웅제약,HD현대에너지솔루션,18.6,2026-04-03 10:28:43
14,대웅제약,씨에스윈드,16.8,2026-04-03 10:28:43
14,대웅제약,삼성SDI,14.4,2026-04-03 10:28:43
14,대웅제약,SK이노베이션,9.6,2026-04-03 10:28:43
14,대웅제약,삼양식품,8.9,2026-04-03 10:28:43
14,대웅제약,신한지주,4.5,2026-04-03 10:28:43
14,대웅제약,하나금융지주,4.5,2026-04-03 10:28:43
14,대웅제약,KB금융,4.4,2026-04-03 10:28:43
14,대웅제약,흥아해운,0.0,2026-04-03 10:28:43
15,베이컨,씨에스윈드,16.4,2026-04-03 10:28:45
15,베이컨,포스코인터내셔널,15.2,2026-04-03 10:28:45
15,베이컨,세아제강지주,10.5,2026-04-03 10:28:45
15,베이컨,S-Oil,9.9,2026-04-03 10:28:45
15,베이컨,LX인터내셔널,1.1,2026-04-03 10:28:45
15,베이컨,아모레퍼시픽,0.0,2026-04-03 10:28:45
15,베이컨,HD현대에너지솔루션,0.0,2026-04-03 10:28:45
15,베이컨,비나텍,0.0,2026-04-03 10:28:45
15,베이컨,두산에너빌리티,0.0,2026-04-03 10:28:45
15,베이컨,한화에어로스페이스,0.0,2026-04-03 10:28:45
16,Kbu,HD현대에너지솔루션,16.0,2026-04-03 10:28:47
16,Kbu,포스코인터내셔널,15.0,2026-04-03 10:28:47
16,Kbu,SK오션플랜트,14.0,2026-04-03 10:28:47
16,Kbu,신성이엔지,12.1,2026-04-03 10:28:47
16,Kbu,SK이터닉스,10.4,2026-04-03 10:28:47
16,Kbu,펄어비스,8.8,2026-04-03 10:28:47
16,Kbu,메쥬,8.7,2026-04-03 10:28:47
16,Kbu,BGF에코머티리얼즈,8.2,2026-04-03 10:28:47
17,리튬,대한광통신,16.2,2026-04-03 10:28:48
17,리튬,HD현대에너지솔루션,12.2,2026-04-03 10:28:48
17,리튬,쎄트렉아이,10.4,2026-04-03 10:28:48
17,리튬,인텔리안테크,10.0,2026-04-03 10:28:48
17,리튬,미래에셋벤처투자,9.8,2026-04-03 10:28:48
17,리튬,아이티센글로벌,9.6,2026-04-03 10:28:48
17,리튬,비나텍,9.5,2026-04-03 10:28:48
17,리튬,코나아이,9.5,2026-04-03 10:28:48
17,리튬,그래피,9.3,2026-04-03 10:28:48
17,리튬,두산테스나,8.7,2026-04-03 10:28:48
18,STAR_CHAMP,태광,15.2,2026-04-03 10:28:50
18,STAR_CHAMP,대한조선,14.4,2026-04-03 10:28:50
18,STAR_CHAMP,기가비스,14.3,2026-04-03 10:28:50
18,STAR_CHAMP,대한광통신,7.8,2026-04-03 10:28:50
18,STAR_CHAMP,스피어,7.1,2026-04-03 10:28:50
18,STAR_CHAMP,DL이앤씨,6.2,2026-04-03 10:28:50
18,STAR_CHAMP,오이솔루션,5.2,2026-04-03 10:28:50
18,STAR_CHAMP,대한항공,0.0,2026-04-03 10:28:50
19,HYSW_ij,파이버프로,14.8,2026-04-03 10:28:51
19,HYSW_ij,대한광통신,14.7,2026-04-03 10:28:51
19,HYSW_ij,쎄트렉아이,14.7,2026-04-03 10:28:51
19,HYSW_ij,한국항공우주,14.3,2026-04-03 10:28:51
