rank,user_nick,stock_name,weight,scraped_at
1,댕이,쏠리드,15.0,2026-04-03 10:48:33
1,댕이,SK오션플랜트,14.2,2026-04-03 10:48:33
1,댕이,HD현대에너지솔루션,11.2,2026-04-03 10:48:33
1,댕이,유니슨,10.3,2026-04-03 10:48:33
1,댕이,한화솔루션,10.3,2026-04-03 10:48:33
1,댕이,씨에스윈드,10.2,2026-04-03 10:48:33
1,댕이,DL이앤씨,10.2,2026-04-03 10:48:33
1,댕이,대명에너지,5.1,2026-04-03 10:48:33
2,신이라도 된 기분,HD현대에너지솔루션,17.2,2026-04-03 10:48:35
2,신이라도 된 기분,피노,15.1,2026-04-03 10:48:35
2,신이라도 된 기분,엘앤에프,13.9,2026-04-03 10:48:35
2,신이라도 된 기분,삼성E&A,13.2,2026-04-03 10:48:35
2,신이라도 된 기분,선익시스템,11.4,2026-04-03 10:48:35
2,신이라도 된 기분,SK이터닉스,10.7,2026-04-03 10:48:35
2,신이라도 된 기분,세아제강지주,10.1,2026-04-03 10:48:35
2,신이라도 된 기분,에이피알,8.5,2026-04-03 10:48:35
2,신이라도 된 기분,삼성SDI,0.0,2026-04-03 10:48:35
2,신이라도 된 기분,펄어비스,0.0,2026-04-03 10:48:35
3,성보물산,HD현대중공업,14.6,2026-04-03 10:48:37
3,성보물산,액스비스,14.4,2026-04-03 10:48:37
3,성보물산,LIG넥스원,14.4,2026-04-03 10:48:37
3,성보물산,SK오션플랜트,14.0,2026-04-03 10:48:37
3,성보물산,SK이터닉스,10.6,2026-04-03 10:48:37
3,성보물산,HD현대에너지솔루션,9.9,2026-04-03 10:48:37
3,성보물산,OCI홀딩스,9.7,2026-04-03 10:48:37
3,성보물산,엘앤에프,0.0,2026-04-03 10:48:37
3,성보물산,대한광통신,0.0,2026-04-03 10:48:37
3,성보물산,두산퓨얼셀,0.0,2026-04-03 10:48:37
4,범고래,HD현대에너지솔루션,14.9,2026-04-03 10:48:39
4,범고래,SK오션플랜트,11.8,2026-04-03 10:48:39
4,범고래,신성이엔지,11.6,2026-04-03 10:48:39
4,범고래,태광,9.5,2026-04-03 10:48:39
4,범고래,엘앤에프,9.4,2026-04-03 10:48:39
4,범고래,서진시스템,9.1,2026-04-03 10:48:39
4,범고래,삼성SDI,8.9,2026-04-03 10:48:39
4,범고래,OCI홀딩스,8.2,2026-04-03 10:48:39
4,범고래,대명에너지,5.1,2026-04-03 10:48:39
4,범고래,SK이터닉스,4.8,2026-04-03 10:48:39
5,증명,LIG넥스원,9.8,2026-04-03 10:48:41
5,증명,SK이터닉스,5.4,2026-04-03 10:48:41
5,증명,대한광통신,5.2,2026-04-03 10:48:41
5,증명,삼성전자,5.2,2026-04-03 10:48:41
5,증명,SK하이닉스,5.1,2026-04-03 10:48:41
5,증명,SK오션플랜트,4.9,2026-04-03 10:48:41
5,증명,한화에어로스페이스,4.7,2026-04-03 10:48:41
5,증명,HD현대에너지솔루션,3.0,2026-04-03 10:48:41
5,증명,한올바이오파마,2.9,2026-04-03 10:48:41
5,증명,지역난방공사,0.0,2026-04-03 10:48:41
6,국스트,피노,14.3,2026-04-03 10:48:43
6,국스트,HD현대에너지솔루션,12.5,2026-04-03 10:48:43
6,국스트,와이지-원,10.3,2026-04-03 10:48:43
6,국스트,엘앤에프,10.2,2026-04-03 10:48:43
6,국스트,DL이앤씨,9.8,2026-04-03 10:48:43
6,국스트,OCI홀딩스,9.8,2026-04-03 10:48:43
6,국스트,SK이터닉스,9.6,2026-04-03 10:48:43
6,국스트,서진시스템,9.3,2026-04-03 10:48:43
6,국스트,에코프로,8.7,2026-04-03 10:48:43
6,국스트,LX인터내셔널,0.0,2026-04-03 10:48:43
